record_id,external_station_id,candidate_rank,match_score,score_margin,match_method,distance_m,operator_match,postcode_match,address_token_overlap,shared_address_token_count,power_compatible,input_operator,external_operator,input_address,input_power_kw,input_plug_count,external_title,external_address_line_1,external_address_line_2,external_town,external_postcode,connector_types,external_power_kw_values,external_connection_quantity,external_number_of_points,external_status,external_usage_type,external_usage_cost,external_last_verified,data_provider,suggested_decision,suggested_reason,review_decision,review_notes
ev_403554bb7220cd34e5757cb6ef94dae023b61c885e4ceff82705078f712aacf7,272689,12,1,,rejected_candidate,1845.1,False,False,0.0,0,True,Chargefox,Evie,"2 Riddell St, Sydney, 2023",40.0,2,Dorhauer Lane,Dorhauer Lane,,Woollahra,2025,CCS (Type 2) | CHAdeMO,50,2,1,Operational,Public - Membership Required,,2023-07-16T22:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_8156cda3bb7a266b15e1f3513baccfb35e4431a4ef67049779b707d96c1e4355,191165,1,15,10,operator_address_power,3.7,True,False,1.0,4,True,Evie,Evie,"2 Rosenthal Ave, Lane Cove NSW 2066",50.0,4,Evie Lane Cove,2 Rosenthal Ave,“The Canopy”,Lane Cove,,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,$0.40/kWh,2023-07-15T12:03:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_address_power.,,
ev_8156cda3bb7a266b15e1f3513baccfb35e4431a4ef67049779b707d96c1e4355,272632,2,5,,rejected_candidate,2645.7,True,False,0.0,0,True,Evie,Evie,"2 Rosenthal Ave, Lane Cove NSW 2066",50.0,4,Civic Plaza 88 Christie,88 Christie St,,St Leonards,2065,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-15T12:12:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_8156cda3bb7a266b15e1f3513baccfb35e4431a4ef67049779b707d96c1e4355,272613,3,0,,rejected_candidate,1917.5,False,False,0.0,0,False,Evie,Chargefox,"2 Rosenthal Ave, Lane Cove NSW 2066",50.0,4,TLE Electrical Artarmon,65 Reserve Road,,St Leonards,2065,CCS (Type 2) | CHAdeMO,22,2,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_8156cda3bb7a266b15e1f3513baccfb35e4431a4ef67049779b707d96c1e4355,266872,4,0,,rejected_candidate,2624.4,False,False,0.0,0,False,Evie,Chargefox,"2 Rosenthal Ave, Lane Cove NSW 2066",50.0,4,Chatswood Chase Chargefox,345 Victoria Avenue,,Chatswood,2067,CCS (Type 2),120,2,2,Operational,Public - Membership Required,$0.45/kWh,2023-07-13T08:44:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,272614,1,9,0,manual_review,32187.9,True,False,0.5,1,True,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,Mirvac South Eveleigh,2 Central Avenue,,Eveleigh,2015,CCS (Type 2) | CHAdeMO | Type 2 (Socket Only),22 | 50,8,4,Operational,Public - Membership Required,Free,2023-07-15T07:56:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,258482,2,9,,rejected_candidate,239929.8,True,False,0.5,1,True,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,sgfleet,Building 2,1 Dairy Road,Fyshwick,2609,CHAdeMO | CCS (Type 2),25,2,2,Operational,Public - Membership Required,$0.30/kWh,2023-07-13T09:22:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,210899,3,9,,rejected_candidate,707551.1,True,False,0.5,1,True,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,Middy’s Port Melbourne,2 Thackray Road,,Port Melbourne,3207,CCS (Type 2) | CHAdeMO,25,2,1,Operational,Private - Restricted Access,$0.40 per kWh (at all times),2023-07-05T13:16:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,193937,4,8,,rejected_candidate,117580.5,True,False,0.5,1,False,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,Sportsground No.2 [Chargefox],Smith Street,,Newcastle,2300,Type 2 (Socket Only) | CCS (Type 2),22 | 60,6,5,Partly Operational (Mixed),Public - Membership Required,Free,2023-07-29T09:40:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,272599,5,8,,rejected_candidate,919060.0,True,False,0.5,1,False,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,Inveresk QVMAG Car Park,2 Invermay Road,,Invermay,7250,Type 2 (Socket Only),22,1,1,Operational,Public - Membership Required,$0.30/kWh,2023-07-15T06:46:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,498404,6,8,,rejected_candidate,1125493.5,True,False,0.5,1,False,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,Steamtown Heritage Rail Centre,1/2 Telford Ave,,Peterborough ,5422,Type 2 (Socket Only),7,3,3,Operational,Public - Membership Required,,2026-07-12T00:17:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,272714,7,8,,rejected_candidate,1130653.9,True,False,0.5,1,False,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,Electric Highway - Dingo,2 Palmer Street,,Dingo,4702,CCS (Type 2) | CHAdeMO | Type 2 (Socket Only),22 | 75,4,1,Operational,Public - Membership Required,,2023-07-17T13:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,304459,8,8,,rejected_candidate,1141757.9,True,False,0.5,1,False,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,RAA Charge Brickworks,2 Ashwin Parade,,Torrensville,5031,CCS (Type 2) | Type 2 (Socket Only) | CHAdeMO,7 | 200,4,3,Operational,Public - Pay At Location,"DC is Evening peak 68c kWh (5:00pm to 10:00pm), Standard 59c kWh (all other times), AC is Evening peak 32c kWh (5:00pm to 10:00pm), Standard 25c kWh (all other times)",2024-10-14T08:09:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,281065,9,8,,rejected_candidate,1232344.9,True,False,0.5,1,False,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,RAA Charge Wharflands,Lot 2 Warflands Esplanade,,Port Augusta,,CCS (Type 2) | CHAdeMO,200,4,1,Operational,Public - Membership Required,0.59-0.68,2023-12-04T23:49:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,209951,10,8,,rejected_candidate,3289025.9,True,False,0.5,1,False,Chargefox,Chargefox,"2 Sentry Dr, Sydney, 2768",40.0,4,Butler McDonalds,2 Altrincham Grove,,Butler,6036,CCS (Type 2) | CHAdeMO,124,2,1,Operational,Public,$0.60 per kWh,2024-07-17T15:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_ce08481f2eb040683153c7f92783df3896d035a20afec0d08a13ec8e72ff9f9c,474457,11,0,,rejected_candidate,1624.7,False,False,0.0,0,False,Chargefox,Ampol AmpCharge,"2 Sentry Dr, Sydney, 2768",40.0,4,The Ponds Shopping Centre,The Ponds Boulevard,The Ponds,Sydney,2769,CCS (Type 2),150,,4,Operational,Public,0.75,2026-03-10T11:45:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_8e919babc12a3d23a683db9d8c1c256c14eef1fa447a779687b641e23ec8102e,299904,1,5,3,manual_review,1520.7,False,True,0.333,1,False,Evie,Exploren,"2 Stewart St, Lithgow, 2790",150.0,4,Club Lithgow,"2c Lithgow St, ",,Lithgow,2790,Type 2 (Socket Only),22,4,4,Operational,Public,See Exploren app.,2024-06-17T11:11:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_8e919babc12a3d23a683db9d8c1c256c14eef1fa447a779687b641e23ec8102e,154488,2,2,,rejected_candidate,2354.1,False,False,0.333,1,False,Evie,NRMA,"2 Stewart St, Lithgow, 2790",150.0,4,Lithgow Workmen's Club,Tank St,,Lithgow,,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public,60c / 54c for members of NRMA,2024-06-14T12:05:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_5c41eca268526f7815bba1d786874b4a8115b04c1b61513560329cbd4656815e,306014,1,9,1,manual_review,444672.9,True,False,0.5,1,True,Chargefox,Chargefox,"20 Owen St, Sydney, 2761",47.0,2,Owen Toyota,Owen Drive,Yoogali,,2680,CCS (Type 2),50,2,2,Operational,Public - Membership Required,$0.40/kWh,2024-11-14T09:54:00Z,Open Charge Map Contributors,manual_review,Top candidate has partial evidence but does not satisfy the high-confidence rule.,,
ev_5c41eca268526f7815bba1d786874b4a8115b04c1b61513560329cbd4656815e,273227,2,8,,rejected_candidate,807280.2,True,False,0.5,1,False,Chargefox,Chargefox,"20 Owen St, Sydney, 2761",47.0,2,Electric Highway - Kingaroy,20 Glendon St,,Kingaroy,4610,CCS (Type 2) | CHAdeMO | Type 2 (Socket Only),22 | 75,4,4,Operational,Public - Membership Required,$0.30 per kWh,2023-07-29T10:22:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_5c41eca268526f7815bba1d786874b4a8115b04c1b61513560329cbd4656815e,172373,3,8,,rejected_candidate,813332.6,True,False,0.5,1,False,Chargefox,Chargefox,"20 Owen St, Sydney, 2761",47.0,2,Kawana Shopping World,20 Bermagui Crescent,,Buddina,4575,Type 2 (Tethered Connector) ,7,2,2,Operational,Public,Free,2023-07-13T22:18:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_5c41eca268526f7815bba1d786874b4a8115b04c1b61513560329cbd4656815e,272507,4,8,,rejected_candidate,975318.6,True,False,0.5,1,False,Chargefox,Chargefox,"20 Owen St, Sydney, 2761",47.0,2,Electric Highway Tasmania - Waratah,Bishoff Hotel,20 Main St,Waratah,,CCS (Type 2) | CHAdeMO,24,2,1,Operational,Public - Membership Required,"0.25 per kWh + 0.15 per minute 9am - 6pm, 0.10 per minute other times",2023-07-13T07:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_5c41eca268526f7815bba1d786874b4a8115b04c1b61513560329cbd4656815e,303446,5,8,,rejected_candidate,1132753.4,True,False,0.5,1,False,Chargefox,Chargefox,"20 Owen St, Sydney, 2761",47.0,2,K Park Playhouse Lane,20 Playhouse Ln,,Adelaide,5000,CCS (Type 2) | CHAdeMO,125,2,1,Operational,Public - Membership Required,$0.50/kWh,2024-08-25T01:12:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_5c41eca268526f7815bba1d786874b4a8115b04c1b61513560329cbd4656815e,273933,6,4,,rejected_candidate,2533.1,True,False,0.0,0,False,Chargefox,Chargefox,"20 Owen St, Sydney, 2761",47.0,2,Chargefox,Level 4,Rooty Hill Station Commuter Carpark,Rooty Hill,2766,Type 2 (Socket Only),7.4,10,10,Partly Operational (Mixed),Public - Membership Required,,2023-09-06T03:31:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_5c41eca268526f7815bba1d786874b4a8115b04c1b61513560329cbd4656815e,267345,7,4,,rejected_candidate,2759.6,True,False,0.0,0,False,Chargefox,Chargefox,"20 Owen St, Sydney, 2761",47.0,2,Chargefox Teachers Mutual Bank,Teachers Mutual Bank,5 Beames Ave,Rooty Hill,2766,Type 2 (Socket Only),,2,1,Operational,Public - Membership Required,,2023-07-13T08:39:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_424ed1705110e6714d2e685d13e21ef18249f5e8e3ec2ff4abbf844df0a9329e,193048,1,13,12,operator_address_power,28.6,True,False,0.667,2,True,Evie,Evie,"20 Smidmore St, Marrickville NSW 2204",50.0,4,Marrickville Metro,Smidmore Street,,Sydney,2044,CCS (Type 2) | CHAdeMO,50,4,2,Operational,Public - Membership Required,,2023-07-16T13:40:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_address_power.,,
ev_424ed1705110e6714d2e685d13e21ef18249f5e8e3ec2ff4abbf844df0a9329e,272614,2,1,,rejected_candidate,2681.0,False,False,0.0,0,True,Evie,Chargefox,"20 Smidmore St, Marrickville NSW 2204",50.0,4,Mirvac South Eveleigh,2 Central Avenue,,Eveleigh,2015,CCS (Type 2) | CHAdeMO | Type 2 (Socket Only),22 | 50,8,4,Operational,Public - Membership Required,Free,2023-07-15T07:56:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_424ed1705110e6714d2e685d13e21ef18249f5e8e3ec2ff4abbf844df0a9329e,273427,3,0,,rejected_candidate,942.9,False,False,0.0,0,False,Evie,BP Pulse (AU),"20 Smidmore St, Marrickville NSW 2204",50.0,4,bp pulse Sydenham,339 Princes Hwy,,St Peters,2044,CCS (Type 2),75,2,2,Operational,Public - Membership Required,55c/kWh,2023-08-09T11:35:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_34e3025447cadfc5f5d1491ffc68712687a3ec3f9bcfddd16cd39e6f7055afdc,235461,1,12,3,close_coordinates_plus_identity,85.7,True,True,0.333,1,True,Evie,Evie,"200 Crown St, Wollongong NSW 2500",50.0,4,Wollongong Central - Regent St Carpark,Regent Street,,Wollongong,2500,CCS (Type 2) | CHAdeMO,50,4,1,Operational,Public - Membership Required,50c per kWh energy consumed.,2023-07-12T21:49:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by close_coordinates_plus_identity.,,
ev_34e3025447cadfc5f5d1491ffc68712687a3ec3f9bcfddd16cd39e6f7055afdc,131841,2,9,,rejected_candidate,64.2,False,True,0.333,1,False,Evie,(Business Owner at Location),"200 Crown St, Wollongong NSW 2500",50.0,4,Wollongong Central - P1 Basement Car Park,71 Market Street,,Wollongong ,2500,Unknown,,1,0,Operational,Public,Free,2025-08-25T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_34e3025447cadfc5f5d1491ffc68712687a3ec3f9bcfddd16cd39e6f7055afdc,191177,3,6,,rejected_candidate,876.0,False,True,0.333,1,True,Evie,NRMA,"200 Crown St, Wollongong NSW 2500",50.0,4,Stewart Street Carpark [NRMA],17 Stewart Street,,Wollongong,2500,CCS (Type 2) | CHAdeMO,50 | 75 | 150,4,2,Operational,Public,FREE,2023-02-20T17:51:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_34e3025447cadfc5f5d1491ffc68712687a3ec3f9bcfddd16cd39e6f7055afdc,460474,4,5,,rejected_candidate,1090.8,False,True,0.333,1,False,Evie,EVX (AU),"200 Crown St, Wollongong NSW 2500",50.0,4,Georges Place,Georges Place,,Wollongong,2500,Type 2 (Socket Only),22,2,2,Operational,Public - Membership Required,0.55,2025-08-25T07:52:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_34e3025447cadfc5f5d1491ffc68712687a3ec3f9bcfddd16cd39e6f7055afdc,131610,5,5,,rejected_candidate,2738.8,False,True,0.333,1,False,Evie,Chargefox,"200 Crown St, Wollongong NSW 2500",50.0,4,Innovation Campus - University of Wollongong,Off Innovation Way,,North Wollongong,2500,CCS (Type 2) | Type I (AS 3112),3.45 | 180,3,2,Operational,Public,Free,2024-07-30T05:30:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_34e3025447cadfc5f5d1491ffc68712687a3ec3f9bcfddd16cd39e6f7055afdc,273425,6,0,,rejected_candidate,2333.5,False,False,0.0,0,False,Evie,BP Pulse (AU),"200 Crown St, Wollongong NSW 2500",50.0,4,Fairy Meadow [bp pulse],224 Princes Hwy,,Fairy Meadow,2519,CCS (Type 2),75,2,2,Operational,Public - Membership Required,55c/kWh,2023-08-09T11:24:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_23818f39f504723bb2a784859e8bc2347db36ebbb7068a41a9e87a4d56a1a454,172652,1,18,13,operator_postcode_address,10.6,True,True,0.75,3,True,Evie,Evie,"201 Manning River Drive, Taree, 2430",150.0,4,Taree South Service Centre [Evie],Manning River Drive,Glenthorne,,2430,CCS (Type 2) | CHAdeMO,100 | 350,4,4,Operational,Public - Membership Required,$0.60/kWh,2023-07-15T13:54:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_23818f39f504723bb2a784859e8bc2347db36ebbb7068a41a9e87a4d56a1a454,460625,2,5,,rejected_candidate,4038.0,False,True,0.25,1,False,Evie,Tesla (including non-tesla),"201 Manning River Drive, Taree, 2430",150.0,4,Tesla Supercharger Taree,37 Wynter Street,,Taree,2430,CCS (Type 2),250,12,12,Operational,Public - Membership Required,,2026-09-05T11:22:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_df77ea6c30dfd09000e191b051d3acc15053a26680427f4f6368efe0746edcd0,79851,1,13,2,operator_address_power,8.3,True,False,0.667,2,True,Tesla,Tesla (Tesla-only charging),"201 Sloane St, Goulburn , 2580",130.0,16,Goulburn Supercharger [Tesla],201 Sloan St,,Goulburn,,CCS (Type 2),120,8,8,Operational,Public - Membership Required,$0.52/kWh,2021-12-19T02:14:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_address_power.,,
ev_df77ea6c30dfd09000e191b051d3acc15053a26680427f4f6368efe0746edcd0,189983,2,11,,rejected_candidate,79.4,False,True,1.0,3,False,Tesla,(Unknown Operator),"201 Sloane St, Goulburn , 2580",130.0,16,Goulburn Visitor Information Centre,201 Sloane St,,Goulburn,2580,Type 2 (Tethered Connector) ,7,1,1,Operational,Public,,2021-11-15T08:13:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_df77ea6c30dfd09000e191b051d3acc15053a26680427f4f6368efe0746edcd0,190003,3,7,,rejected_candidate,2749.4,False,True,0.5,1,False,Tesla,NRMA,"201 Sloane St, Goulburn , 2580",130.0,16,Sydney Road,Sydney Road,Bradfordville,Goulburn,2580,CCS (Type 2),210,4,4,Operational,Public - Membership Required,$0.64 / kWh,2026-07-15T01:58:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_df77ea6c30dfd09000e191b051d3acc15053a26680427f4f6368efe0746edcd0,189982,4,5,,rejected_candidate,1159.9,False,True,0.333,1,False,Tesla,(Unknown Operator),"201 Sloane St, Goulburn , 2580",130.0,16,Best Western Plus Goulburn,77 Lagoon St,,Goulburn,2580,Type 2 (Tethered Connector) ,22,1,2,Operational,Public - Pay At Location,,2021-11-15T08:11:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_df77ea6c30dfd09000e191b051d3acc15053a26680427f4f6368efe0746edcd0,296038,5,5,,rejected_candidate,3190.9,False,True,0.333,1,False,Tesla,Chargefox,"201 Sloane St, Goulburn , 2580",130.0,16,KFC Goulburn,Lockyer Street,,Goulburn,2580,CCS (Type 2),75,2,2,Operational,Public - Membership Required,,2025-01-24T09:21:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_4ecf08fbeb901b4b91d1c6eebaf5cf32554d9e6751dc5f71422d83dd148cd1b8,266501,1,15,6,operator_postcode_address,131.0,True,True,1.0,4,False,Tesla,Tesla (Tesla-only charging),20-22 Camden Rd Campbelltown NSW 2560 Australia,175.0,12,Campbelltown Supercharger,20-22 Camden Road,,Campbelltown,2560,CCS (Type 2),250,12,12,Operational,Public - Membership Required,$0.66/kWh,2023-06-08T03:24:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by operator_postcode_address.,,
ev_4ecf08fbeb901b4b91d1c6eebaf5cf32554d9e6751dc5f71422d83dd148cd1b8,299879,2,9,,rejected_candidate,223.5,False,True,0.5,2,False,Tesla,Chargefox,20-22 Camden Rd Campbelltown NSW 2560 Australia,175.0,12,Chargefox Charging Station,38 Camden Rd,,Campbelltown,2560,CCS (Type 2) | CHAdeMO,65 | 75,4,1,Operational,Public - Membership Required,$0.60/kWh,2024-06-11T09:50:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
ev_e52c67cc0a493e85aa9f50c4bc6819bc77b8c36f76d3d7667fa6865985428ca2,161844,1,6,4,combined_evidence,658.7,False,True,0.25,1,False,Evie,NRMA,"205 Old Hume Hwy, Mittagong, 2575",150.0,4,Mittagong NRMA,9 Bessemer Street,RSL club,Mittagong,2575,CCS (Type 2) | CHAdeMO,50,6,5,Operational,Public,Currently free but will be fee at some point for non NRMA Members.,2025-10-12T01:54:00Z,Open Charge Map Contributors,auto_accept,High-confidence top candidate selected by combined_evidence.,,
ev_e52c67cc0a493e85aa9f50c4bc6819bc77b8c36f76d3d7667fa6865985428ca2,60564,2,2,,rejected_candidate,1398.2,False,False,0.25,1,False,Evie,ChargePoint,"205 Old Hume Hwy, Mittagong, 2575",150.0,4,Mittagong NSW Main Street,62-70 Main Street,,Mittagong ,2576,Type 1 (J1772),7.2,1,1,Operational,Public - Membership Required,if you are not a member of Charge Point ask at the desk of the Visitor Centre 9 am - 5pmfor help. ,2020-11-19T12:10:00Z,Open Charge Map Contributors,reject,Not the strongest candidate or evidence is insufficient.,,
